"n","year-r","age","total","y","q","year"
"628",199800,74,0,1998,1,"1998.I"
"629",199800,75,0,1998,1,"1998.I"
"630",199800,76,0,1998,1,"1998.I"
"631",199800,77,0,1998,1,"1998.I"
"632",199800,78,0,1998,1,"1998.I"
"633",199825,0,1,1998,2,"1998.II"
"634",199825,1,0,1998,2,"1998.II"
"635",199825,2,0,1998,2,"1998.II"
"636",199825,3,2,1998,2,"1998.II"
"637",199825,4,2,1998,2,"1998.II"
"638",199825,5,2,1998,2,"1998.II"
"639",199825,6,4,1998,2,"1998.II"
"640",199825,7,2,1998,2,"1998.II"
"641",199825,8,2,1998,2,"1998.II"
"642",199825,9,0,1998,2,"1998.II"
"643",199825,10,0,1998,2,"1998.II"
"644",199825,11,0,1998,2,"1998.II"
"645",199825,12,0,1998,2,"1998.II"
"646",199825,13,0,1998,2,"1998.II"
"647",199825,14,0,1998,2,"1998.II"
"648",199825,15,0,1998,2,"1998.II"
"649",199825,16,0,1998,2,"1998.II"
"650",199825,17,0,1998,2,"1998.II"
"651",199825,18,0,1998,2,"1998.II"
"652",199825,19,0,1998,2,"1998.II"
"653",199825,20,0,1998,2,"1998.II"
"654",199825,21,0,1998,2,"1998.II"
"655",199825,22,0,1998,2,"1998.II"
"656",199825,23,0,1998,2,"1998.II"
"657",199825,24,0,1998,2,"1998.II"
"658",199825,25,0,1998,2,"1998.II"
"659",199825,26,0,1998,2,"1998.II"
"660",199825,27,0,1998,2,"1998.II"
"661",199825,28,0,1998,2,"1998.II"
"662",199825,29,0,1998,2,"1998.II"
"663",199825,30,0,1998,2,"1998.II"
"664",199825,31,0,1998,2,"1998.II"
"665",199825,32,0,1998,2,"1998.II"
"666",199825,33,0,1998,2,"1998.II"
"667",199825,34,0,1998,2,"1998.II"
"668",199825,35,0,1998,2,"1998.II"
"669",199825,36,0,1998,2,"1998.II"
"670",199825,37,0,1998,2,"1998.II"
"671",199825,38,0,1998,2,"1998.II"
"672",199825,39,0,1998,2,"1998.II"
"673",199825,40,0,1998,2,"1998.II"
"674",199825,41,0,1998,2,"1998.II"
"675",199825,42,0,1998,2,"1998.II"
"676",199825,43,0,1998,2,"1998.II"
"677",199825,44,0,1998,2,"1998.II"
"678",199825,45,0,1998,2,"1998.II"
"679",199825,46,0,1998,2,"1998.II"
"680",199825,47,0,1998,2,"1998.II"
"681",199825,48,0,1998,2,"1998.II"
"682",199825,49,0,1998,2,"1998.II"
"683",199825,50,0,1998,2,"1998.II"
"684",199825,51,0,1998,2,"1998.II"
"685",199825,52,0,1998,2,"1998.II"
"686",199825,53,0,1998,2,"1998.II"
"687",199825,54,0,1998,2,"1998.II"
"688",199825,55,0,1998,2,"1998.II"
"689",199825,56,0,1998,2,"1998.II"
"690",199825,57,0,1998,2,"1998.II"
"691",199825,58,0,1998,2,"1998.II"
"692",199825,59,0,1998,2,"1998.II"
"693",199825,60,0,1998,2,"1998.II"
"694",199825,61,0,1998,2,"1998.II"
"695",199825,62,0,1998,2,"1998.II"
"696",199825,63,0,1998,2,"1998.II"
"697",199825,64,0,1998,2,"1998.II"
"698",199825,65,0,1998,2,"1998.II"
"699",199825,66,0,1998,2,"1998.II"
"700",199825,67,0,1998,2,"1998.II"
"701",199825,68,0,1998,2,"1998.II"
"702",199825,69,0,1998,2,"1998.II"
"703",199825,70,0,1998,2,"1998.II"
"704",199825,71,0,1998,2,"1998.II"
"705",199825,72,0,1998,2,"1998.II"
"706",199825,73,0,1998,2,"1998.II"
"707",199825,74,0,1998,2,"1998.II"
"708",199825,75,0,1998,2,"1998.II"
"709",199825,76,0,1998,2,"1998.II"
"710",199825,77,0,1998,2,"1998.II"
"711",199825,78,0,1998,2,"1998.II"
"712",199850,0,2,1998,3,"1998.III"
"713",199850,1,1,1998,3,"1998.III"
"714",199850,2,0,1998,3,"1998.III"
"715",199850,3,0,1998,3,"1998.III"
"716",199850,4,2,1998,3,"1998.III"
"717",199850,5,2,1998,3,"1998.III"
"718",199850,6,2,1998,3,"1998.III"
"719",199850,7,4,1998,3,"1998.III"
"720",199850,8,2,1998,3,"1998.III"
"721",199850,9,2,1998,3,"1998.III"
"722",199850,10,0,1998,3,"1998.III"
"723",199850,11,0,1998,3,"1998.III"
"724",199850,12,0,1998,3,"1998.III"
"725",199850,13,0,1998,3,"1998.III"
"726",199850,14,0,1998,3,"1998.III"
"727",199850,15,0,1998,3,"1998.III"
"728",199850,16,0,1998,3,"1998.III"
"729",199850,17,0,1998,3,"1998.III"
"730",199850,18,0,1998,3,"1998.III"
"731",199850,19,0,1998,3,"1998.III"
"732",199850,20,0,1998,3,"1998.III"
"733",199850,21,0,1998,3,"1998.III"
"734",199850,22,0,1998,3,"1998.III"
"735",199850,23,0,1998,3,"1998.III"
"736",199850,24,0,1998,3,"1998.III"
"737",199850,25,0,1998,3,"1998.III"
"738",199850,26,0,1998,3,"1998.III"
"739",199850,27,0,1998,3,"1998.III"
"740",199850,28,0,1998,3,"1998.III"
"741",199850,29,0,1998,3,"1998.III"
"742",199850,30,0,1998,3,"1998.III"
"743",199850,31,0,1998,3,"1998.III"
"744",199850,32,0,1998,3,"1998.III"
"745",199850,33,0,1998,3,"1998.III"
"746",199850,34,0,1998,3,"1998.III"
"747",199850,35,0,1998,3,"1998.III"
"748",199850,36,0,1998,3,"1998.III"
"749",199850,37,0,1998,3,"1998.III"
"750",199850,38,0,1998,3,"1998.III"
"751",199850,39,0,1998,3,"1998.III"
"752",199850,40,0,1998,3,"1998.III"
"753",199850,41,0,1998,3,"1998.III"
"754",199850,42,0,1998,3,"1998.III"
"755",199850,43,0,1998,3,"1998.III"
"756",199850,44,0,1998,3,"1998.III"
"757",199850,45,0,1998,3,"1998.III"
"758",199850,46,0,1998,3,"1998.III"
"759",199850,47,0,1998,3,"1998.III"
"760",199850,48,0,1998,3,"1998.III"
"761",199850,49,0,1998,3,"1998.III"
"762",199850,50,0,1998,3,"1998.III"
"763",199850,51,0,1998,3,"1998.III"
"764",199850,52,0,1998,3,"1998.III"
"765",199850,53,0,1998,3,"1998.III"
"766",199850,54,0,1998,3,"1998.III"
"767",199850,55,0,1998,3,"1998.III"
"768",199850,56,0,1998,3,"1998.III"
"769",199850,57,0,1998,3,"1998.III"
"770",199850,58,0,1998,3,"1998.III"
"771",199850,59,0,1998,3,"1998.III"
"772",199850,60,0,1998,3,"1998.III"
"773",199850,61,0,1998,3,"1998.III"
"774",199850,62,0,1998,3,"1998.III"
"775",199850,63,0,1998,3,"1998.III"
"776",199850,64,0,1998,3,"1998.III"
"777",199850,65,0,1998,3,"1998.III"
"778",199850,66,0,1998,3,"1998.III"
"779",199850,67,0,1998,3,"1998.III"
"780",199850,68,0,1998,3,"1998.III"
"781",199850,69,0,1998,3,"1998.III"
"782",199850,70,0,1998,3,"1998.III"
"783",199850,71,0,1998,3,"1998.III"
"784",199850,72,0,1998,3,"1998.III"
"785",199850,73,0,1998,3,"1998.III"
"786",199850,74,0,1998,3,"1998.III"
"787",199850,75,0,1998,3,"1998.III"
"788",199850,76,0,1998,3,"1998.III"
"789",199850,77,0,1998,3,"1998.III"
"790",199850,78,0,1998,3,"1998.III"
"791",199875,0,0,1998,4,"1998.IV"
"792",199875,1,2,1998,4,"1998.IV"
"793",199875,2,1,1998,4,"1998.IV"
"794",199875,3,0,1998,4,"1998.IV"
"795",199875,4,0,1998,4,"1998.IV"
"796",199875,5,2,1998,4,"1998.IV"
"797",199875,6,2,1998,4,"1998.IV"
"798",199875,7,2,1998,4,"1998.IV"
"799",199875,8,4,1998,4,"1998.IV"
"800",199875,9,2,1998,4,"1998.IV"
"801",199875,10,2,1998,4,"1998.IV"
"802",199875,11,0,1998,4,"1998.IV"
"803",199875,12,0,1998,4,"1998.IV"
"804",199875,13,0,1998,4,"1998.IV"
"805",199875,14,0,1998,4,"1998.IV"
"806",199875,15,0,1998,4,"1998.IV"
"807",199875,16,0,1998,4,"1998.IV"
"808",199875,17,0,1998,4,"1998.IV"
"809",199875,18,0,1998,4,"1998.IV"
"810",199875,19,0,1998,4,"1998.IV"
"811",199875,20,0,1998,4,"1998.IV"
"812",199875,21,0,1998,4,"1998.IV"
"813",199875,22,0,1998,4,"1998.IV"
"814",199875,23,0,1998,4,"1998.IV"
"815",199875,24,0,1998,4,"1998.IV"
"816",199875,25,0,1998,4,"1998.IV"
"817",199875,26,0,1998,4,"1998.IV"
"818",199875,27,0,1998,4,"1998.IV"
"819",199875,28,0,1998,4,"1998.IV"
"820",199875,29,0,1998,4,"1998.IV"
"821",199875,30,0,1998,4,"1998.IV"
"822",199875,31,0,1998,4,"1998.IV"
"823",199875,32,0,1998,4,"1998.IV"
"824",199875,33,0,1998,4,"1998.IV"
"825",199875,34,0,1998,4,"1998.IV"
"826",199875,35,0,1998,4,"1998.IV"
"827",199875,36,0,1998,4,"1998.IV"
"828",199875,37,0,1998,4,"1998.IV"
"829",199875,38,0,1998,4,"1998.IV"
"830",199875,39,0,1998,4,"1998.IV"
"831",199875,40,0,1998,4,"1998.IV"
"832",199875,41,0,1998,4,"1998.IV"
"833",199875,42,0,1998,4,"1998.IV"
"834",199875,43,0,1998,4,"1998.IV"
"835",199875,44,0,1998,4,"1998.IV"
"836",199875,45,0,1998,4,"1998.IV"
"837",199875,46,0,1998,4,"1998.IV"
"838",199875,47,0,1998,4,"1998.IV"
"839",199875,48,0,1998,4,"1998.IV"
"840",199875,49,0,1998,4,"1998.IV"
"841",199875,50,0,1998,4,"1998.IV"
"842",199875,51,0,1998,4,"1998.IV"
"843",199875,52,0,1998,4,"1998.IV"
"844",199875,53,0,1998,4,"1998.IV"
"845",199875,54,0,1998,4,"1998.IV"
"846",199875,55,0,1998,4,"1998.IV"
"847",199875,56,0,1998,4,"1998.IV"
"848",199875,57,0,1998,4,"1998.IV"
"849",199875,58,0,1998,4,"1998.IV"
"850",199875,59,0,1998,4,"1998.IV"
"851",199875,60,0,1998,4,"1998.IV"
"852",199875,61,0,1998,4,"1998.IV"
"853",199875,62,0,1998,4,"1998.IV"
"854",199875,63,0,1998,4,"1998.IV"
"855",199875,64,0,1998,4,"1998.IV"
"856",199875,65,0,1998,4,"1998.IV"
"857",199875,66,0,1998,4,"1998.IV"
"858",199875,67,0,1998,4,"1998.IV"
"859",199875,68,0,1998,4,"1998.IV"
"860",199875,69,0,1998,4,"1998.IV"
"861",199875,70,0,1998,4,"1998.IV"
"862",199875,71,0,1998,4,"1998.IV"
"863",199875,72,0,1998,4,"1998.IV"
"864",199875,73,0,1998,4,"1998.IV"
"865",199875,74,0,1998,4,"1998.IV"
"866",199875,75,0,1998,4,"1998.IV"
"867",199875,76,0,1998,4,"1998.IV"
"868",199875,77,0,1998,4,"1998.IV"
"869",199875,78,0,1998,4,"1998.IV"
"870",199900,0,1,1999,1,"1999.I"
"871",199900,1,0,1999,1,"1999.I"
"872",199900,2,2,1999,1,"1999.I"
"873",199900,3,1,1999,1,"1999.I"
"874",199900,4,0,1999,1,"1999.I"
"875",199900,5,0,1999,1,"1999.I"
"876",199900,6,2,1999,1,"1999.I"
"877",199900,7,2,1999,1,"1999.I"
"878",199900,8,2,1999,1,"1999.I"
"879",199900,9,4,1999,1,"1999.I"
"880",199900,10,2,1999,1,"1999.I"
"881",199900,11,2,1999,1,"1999.I"
"882",199900,12,0,1999,1,"1999.I"
"883",199900,13,0,1999,1,"1999.I"
"884",199900,14,0,1999,1,"1999.I"
"885",199900,15,0,1999,1,"1999.I"
"886",199900,16,0,1999,1,"1999.I"
"887",199900,17,0,1999,1,"1999.I"
"888",199900,18,0,1999,1,"1999.I"
"889",199900,19,0,1999,1,"1999.I"
"890",199900,20,0,1999,1,"1999.I"
"891",199900,21,0,1999,1,"1999.I"
"892",199900,22,0,1999,1,"1999.I"
"893",199900,23,0,1999,1,"1999.I"
"894",199900,24,0,1999,1,"1999.I"
"895",199900,25,0,1999,1,"1999.I"
"896",199900,26,0,1999,1,"1999.I"
"897",199900,27,0,1999,1,"1999.I"
"898",199900,28,0,1999,1,"1999.I"
"899",199900,29,0,1999,1,"1999.I"
"900",199900,30,0,1999,1,"1999.I"
"901",199900,31,0,1999,1,"1999.I"
"902",199900,32,0,1999,1,"1999.I"
"903",199900,33,0,1999,1,"1999.I"
"904",199900,34,0,1999,1,"1999.I"
"905",199900,35,0,1999,1,"1999.I"
"906",199900,36,0,1999,1,"1999.I"
"907",199900,37,0,1999,1,"1999.I"
"908",199900,38,0,1999,1,"1999.I"
"909",199900,39,0,1999,1,"1999.I"
"910",199900,40,0,1999,1,"1999.I"
"911",199900,41,0,1999,1,"1999.I"
"912",199900,42,0,1999,1,"1999.I"
"913",199900,43,0,1999,1,"1999.I"
"914",199900,44,0,1999,1,"1999.I"
"915",199900,45,0,1999,1,"1999.I"
"916",199900,46,0,1999,1,"1999.I"
"917",199900,47,0,1999,1,"1999.I"
"918",199900,48,0,1999,1,"1999.I"
"919",199900,49,0,1999,1,"1999.I"
"920",199900,50,0,1999,1,"1999.I"
"921",199900,51,0,1999,1,"1999.I"
"922",199900,52,0,1999,1,"1999.I"
"923",199900,53,0,1999,1,"1999.I"
"924",199900,54,0,1999,1,"1999.I"
"925",199900,55,0,1999,1,"1999.I"
"926",199900,56,0,1999,1,"1999.I"
"927",199900,57,0,1999,1,"1999.I"
"928",199900,58,0,1999,1,"1999.I"
"929",199900,59,0,1999,1,"1999.I"
"930",199900,60,0,1999,1,"1999.I"
"931",199900,61,0,1999,1,"1999.I"
"932",199900,62,0,1999,1,"1999.I"
"933",199900,63,0,1999,1,"1999.I"
"934",199900,64,0,1999,1,"1999.I"
"935",199900,65,0,1999,1,"1999.I"
"936",199900,66,0,1999,1,"1999.I"
"937",199900,67,0,1999,1,"1999.I"
"938",199900,68,0,1999,1,"1999.I"
"939",199900,69,0,1999,1,"1999.I"
"940",199900,70,0,1999,1,"1999.I"
"941",199900,71,0,1999,1,"1999.I"
"942",199900,72,0,1999,1,"1999.I"
"943",199900,73,0,1999,1,"1999.I"
"944",199900,74,0,1999,1,"1999.I"
"945",199900,75,0,1999,1,"1999.I"
"946",199900,76,0,1999,1,"1999.I"
"947",199900,77,0,1999,1,"1999.I"
"948",199900,78,0,1999,1,"1999.I"
"949",199925,0,3,1999,2,"1999.II"
"950",199925,1,1,1999,2,"1999.II"
"951",199925,2,0,1999,2,"1999.II"
"952",199925,3,2,1999,2,"1999.II"
"953",199925,4,1,1999,2,"1999.II"
"954",199925,5,0,1999,2,"1999.II"
"955",199925,6,0,1999,2,"1999.II"
"956",199925,7,2,1999,2,"1999.II"
"957",199925,8,2,1999,2,"1999.II"
"958",199925,9,2,1999,2,"1999.II"
"959",199925,10,4,1999,2,"1999.II"
"960",199925,11,2,1999,2,"1999.II"
"961",199925,12,2,1999,2,"1999.II"
"962",199925,13,0,1999,2,"1999.II"
"963",199925,14,0,1999,2,"1999.II"
"964",199925,15,0,1999,2,"1999.II"
"965",199925,16,0,1999,2,"1999.II"
"966",199925,17,0,1999,2,"1999.II"
"967",199925,18,0,1999,2,"1999.II"
"968",199925,19,0,1999,2,"1999.II"
"969",199925,20,0,1999,2,"1999.II"
"970",199925,21,0,1999,2,"1999.II"
"971",199925,22,0,1999,2,"1999.II"
"972",199925,23,0,1999,2,"1999.II"
"973",199925,24,0,1999,2,"1999.II"
"974",199925,25,0,1999,2,"1999.II"
"975",199925,26,0,1999,2,"1999.II"
"976",199925,27,0,1999,2,"1999.II"
"977",199925,28,0,1999,2,"1999.II"
"978",199925,29,0,1999,2,"1999.II"
"979",199925,30,0,1999,2,"1999.II"
"980",199925,31,0,1999,2,"1999.II"
"981",199925,32,0,1999,2,"1999.II"
"982",199925,33,0,1999,2,"1999.II"
"983",199925,34,0,1999,2,"1999.II"
"984",199925,35,0,1999,2,"1999.II"
"985",199925,36,0,1999,2,"1999.II"
"986",199925,37,0,1999,2,"1999.II"
"987",199925,38,0,1999,2,"1999.II"
"988",199925,39,0,1999,2,"1999.II"
"989",199925,40,0,1999,2,"1999.II"
"990",199925,41,0,1999,2,"1999.II"
"991",199925,42,0,1999,2,"1999.II"
"992",199925,43,0,1999,2,"1999.II"
"993",199925,44,0,1999,2,"1999.II"
"994",199925,45,0,1999,2,"1999.II"
"995",199925,46,0,1999,2,"1999.II"
"996",199925,47,0,1999,2,"1999.II"
"997",199925,48,0,1999,2,"1999.II"
"998",199925,49,0,1999,2,"1999.II"
"999",199925,50,0,1999,2,"1999.II"
"1000",199925,51,0,1999,2,"1999.II"
"1001",199925,52,0,1999,2,"1999.II"
"1002",199925,53,0,1999,2,"1999.II"
"1003",199925,54,0,1999,2,"1999.II"
"1004",199925,55,0,1999,2,"1999.II"
"1005",199925,56,0,1999,2,"1999.II"
"1006",199925,57,0,1999,2,"1999.II"
"1007",199925,58,0,1999,2,"1999.II"
"1008",199925,59,0,1999,2,"1999.II"
"1009",199925,60,0,1999,2,"1999.II"
"1010",199925,61,0,1999,2,"1999.II"
"1011",199925,62,0,1999,2,"1999.II"
"1012",199925,63,0,1999,2,"1999.II"
"1013",199925,64,0,1999,2,"1999.II"
"1014",199925,65,0,1999,2,"1999.II"
"1015",199925,66,0,1999,2,"1999.II"
"1016",199925,67,0,1999,2,"1999.II"
"1017",199925,68,0,1999,2,"1999.II"
"1018",199925,69,0,1999,2,"1999.II"
"1019",199925,70,0,1999,2,"1999.II"
"1020",199925,71,0,1999,2,"1999.II"
"1021",199925,72,0,1999,2,"1999.II"
"1022",199925,73,0,1999,2,"1999.II"
"1023",199925,74,0,1999,2,"1999.II"
"1024",199925,75,0,1999,2,"1999.II"
"1025",199925,76,0,1999,2,"1999.II"
"1026",199925,77,0,1999,2,"1999.II"
"1027",199925,78,0,1999,2,"1999.II"
"1028",199950,0,15,1999,3,"1999.III"
"1029",199950,1,3,1999,3,"1999.III"
"1030",199950,2,1,1999,3,"1999.III"
"1031",199950,3,0,1999,3,"1999.III"
"1032",199950,4,2,1999,3,"1999.III"
"1033",199950,5,1,1999,3,"1999.III"
"1034",199950,6,0,1999,3,"1999.III"
"1035",199950,7,0,1999,3,"1999.III"
"1036",199950,8,2,1999,3,"1999.III"
"1037",199950,9,2,1999,3,"1999.III"
"1038",199950,10,2,1999,3,"1999.III"
"1039",199950,11,4,1999,3,"1999.III"
"1040",199950,12,1,1999,3,"1999.III"
"1041",199950,13,2,1999,3,"1999.III"
"1042",199950,14,0,1999,3,"1999.III"
"1043",199950,15,0,1999,3,"1999.III"
"1044",199950,16,0,1999,3,"1999.III"
"1045",199950,17,0,1999,3,"1999.III"
"1046",199950,18,0,1999,3,"1999.III"
"1047",199950,19,0,1999,3,"1999.III"
"1048",199950,20,0,1999,3,"1999.III"
"1049",199950,21,0,1999,3,"1999.III"
"1050",199950,22,0,1999,3,"1999.III"
"1051",199950,23,0,1999,3,"1999.III"
"1052",199950,24,0,1999,3,"1999.III"
"1053",199950,25,0,1999,3,"1999.III"
"1054",199950,26,0,1999,3,"1999.III"
"1055",199950,27,0,1999,3,"1999.III"
"1056",199950,28,0,1999,3,"1999.III"
"1057",199950,29,0,1999,3,"1999.III"
"1058",199950,30,0,1999,3,"1999.III"
"1059",199950,31,0,1999,3,"1999.III"
"1060",199950,32,0,1999,3,"1999.III"
"1061",199950,33,0,1999,3,"1999.III"
"1062",199950,34,0,1999,3,"1999.III"
"1063",199950,35,0,1999,3,"1999.III"
"1064",199950,36,0,1999,3,"1999.III"
"1065",199950,37,0,1999,3,"1999.III"
"1066",199950,38,0,1999,3,"1999.III"
"1067",199950,39,0,1999,3,"1999.III"
"1068",199950,40,0,1999,3,"1999.III"
"1069",199950,41,0,1999,3,"1999.III"
"1070",199950,42,0,1999,3,"1999.III"
"1071",199950,43,0,1999,3,"1999.III"
"1072",199950,44,0,1999,3,"1999.III"
"1073",199950,45,0,1999,3,"1999.III"
"1074",199950,46,0,1999,3,"1999.III"
"1075",199950,47,0,1999,3,"1999.III"
"1076",199950,48,0,1999,3,"1999.III"
"1077",199950,49,0,1999,3,"1999.III"
"1078",199950,50,0,1999,3,"1999.III"
"1079",199950,51,0,1999,3,"1999.III"
"1080",199950,52,0,1999,3,"1999.III"
"1081",199950,53,0,1999,3,"1999.III"
"1082",199950,54,0,1999,3,"1999.III"
"1083",199950,55,0,1999,3,"1999.III"
"1084",199950,56,0,1999,3,"1999.III"
"1085",199950,57,0,1999,3,"1999.III"
"1086",199950,58,0,1999,3,"1999.III"
"1087",199950,59,0,1999,3,"1999.III"
"1088",199950,60,0,1999,3,"1999.III"
"1089",199950,61,0,1999,3,"1999.III"
"1090",199950,62,0,1999,3,"1999.III"
"1091",199950,63,0,1999,3,"1999.III"
"1092",199950,64,0,1999,3,"1999.III"
"1093",199950,65,0,1999,3,"1999.III"
"1094",199950,66,0,1999,3,"1999.III"
"1095",199950,67,0,1999,3,"1999.III"
"1096",199950,68,0,1999,3,"1999.III"
"1097",199950,69,0,1999,3,"1999.III"
"1098",199950,70,0,1999,3,"1999.III"
"1099",199950,71,0,1999,3,"1999.III"
"1100",199950,72,0,1999,3,"1999.III"
"1101",199950,73,0,1999,3,"1999.III"
"1102",199950,74,0,1999,3,"1999.III"
"1103",199950,75,0,1999,3,"1999.III"
"1104",199950,76,0,1999,3,"1999.III"
"1105",199950,77,0,1999,3,"1999.III"
"1106",199950,78,0,1999,3,"1999.III"
"1107",199975,0,7,1999,4,"1999.IV"
"1108",199975,1,15,1999,4,"1999.IV"
"1109",199975,2,3,1999,4,"1999.IV"
"1110",199975,3,1,1999,4,"1999.IV"
"1111",199975,4,0,1999,4,"1999.IV"
"1112",199975,5,2,1999,4,"1999.IV"
"1113",199975,6,1,1999,4,"1999.IV"
"1114",199975,7,0,1999,4,"1999.IV"
"1115",199975,8,0,1999,4,"1999.IV"
"1116",199975,9,2,1999,4,"1999.IV"
"1117",199975,10,2,1999,4,"1999.IV"
"1118",199975,11,2,1999,4,"1999.IV"
"1119",199975,12,3,1999,4,"1999.IV"
"1120",199975,13,1,1999,4,"1999.IV"
"1121",199975,14,2,1999,4,"1999.IV"
"1122",199975,15,0,1999,4,"1999.IV"
"1123",199975,16,0,1999,4,"1999.IV"
"1124",199975,17,0,1999,4,"1999.IV"
"1125",199975,18,0,1999,4,"1999.IV"
"1126",199975,19,0,1999,4,"1999.IV"
"1127",199975,20,0,1999,4,"1999.IV"
"1128",199975,21,0,1999,4,"1999.IV"
"1129",199975,22,0,1999,4,"1999.IV"
"1130",199975,23,0,1999,4,"1999.IV"
"1131",199975,24,0,1999,4,"1999.IV"
"1132",199975,25,0,1999,4,"1999.IV"
"1133",199975,26,0,1999,4,"1999.IV"
"1134",199975,27,0,1999,4,"1999.IV"
"1135",199975,28,0,1999,4,"1999.IV"
"1136",199975,29,0,1999,4,"1999.IV"
"1137",199975,30,0,1999,4,"1999.IV"
"1138",199975,31,0,1999,4,"1999.IV"
"1139",199975,32,0,1999,4,"1999.IV"
"1140",199975,33,0,1999,4,"1999.IV"
"1141",199975,34,0,1999,4,"1999.IV"
"1142",199975,35,0,1999,4,"1999.IV"
"1143",199975,36,0,1999,4,"1999.IV"
"1144",199975,37,0,1999,4,"1999.IV"
"1145",199975,38,0,1999,4,"1999.IV"
"1146",199975,39,0,1999,4,"1999.IV"
"1147",199975,40,0,1999,4,"1999.IV"
"1148",199975,41,0,1999,4,"1999.IV"
"1149",199975,42,0,1999,4,"1999.IV"
"1150",199975,43,0,1999,4,"1999.IV"
"1151",199975,44,0,1999,4,"1999.IV"
"1152",199975,45,0,1999,4,"1999.IV"
"1153",199975,46,0,1999,4,"1999.IV"
"1154",199975,47,0,1999,4,"1999.IV"
"1155",199975,48,0,1999,4,"1999.IV"
"1156",199975,49,0,1999,4,"1999.IV"
"1157",199975,50,0,1999,4,"1999.IV"
"1158",199975,51,0,1999,4,"1999.IV"
"1159",199975,52,0,1999,4,"1999.IV"
"1160",199975,53,0,1999,4,"1999.IV"
"1161",199975,54,0,1999,4,"1999.IV"
"1162",199975,55,0,1999,4,"1999.IV"
"1163",199975,56,0,1999,4,"1999.IV"
"1164",199975,57,0,1999,4,"1999.IV"
"1165",199975,58,0,1999,4,"1999.IV"
"1166",199975,59,0,1999,4,"1999.IV"
"1167",199975,60,0,1999,4,"1999.IV"
"1168",199975,61,0,1999,4,"1999.IV"
"1169",199975,62,0,1999,4,"1999.IV"
"1170",199975,63,0,1999,4,"1999.IV"
"1171",199975,64,0,1999,4,"1999.IV"
"1172",199975,65,0,1999,4,"1999.IV"
"1173",199975,66,0,1999,4,"1999.IV"
"1174",199975,67,0,1999,4,"1999.IV"
"1175",199975,68,0,1999,4,"1999.IV"
"1176",199975,69,0,1999,4,"1999.IV"
"1177",199975,70,0,1999,4,"1999.IV"
"1178",199975,71,0,1999,4,"1999.IV"
"1179",199975,72,0,1999,4,"1999.IV"
"1180",199975,73,0,1999,4,"1999.IV"
"1181",199975,74,0,1999,4,"1999.IV"
"1182",199975,75,0,1999,4,"1999.IV"
"1183",199975,76,0,1999,4,"1999.IV"
"1184",199975,77,0,1999,4,"1999.IV"
"1185",199975,78,0,1999,4,"1999.IV"
"1186",2e+05,0,14,2000,1,"2000.I"
"1187",2e+05,1,6,2000,1,"2000.I"
"1188",2e+05,2,14,2000,1,"2000.I"
"1189",2e+05,3,3,2000,1,"2000.I"
"1190",2e+05,4,1,2000,1,"2000.I"
"1191",2e+05,5,0,2000,1,"2000.I"
"1192",2e+05,6,2,2000,1,"2000.I"
"1193",2e+05,7,1,2000,1,"2000.I"
"1194",2e+05,8,0,2000,1,"2000.I"
"1195",2e+05,9,0,2000,1,"2000.I"
"1196",2e+05,10,2,2000,1,"2000.I"
"1197",2e+05,11,2,2000,1,"2000.I"
"1198",2e+05,12,2,2000,1,"2000.I"
"1199",2e+05,13,3,2000,1,"2000.I"
"1200",2e+05,14,1,2000,1,"2000.I"
"1201",2e+05,15,2,2000,1,"2000.I"
"1202",2e+05,16,0,2000,1,"2000.I"
"1203",2e+05,17,0,2000,1,"2000.I"
"1204",2e+05,18,0,2000,1,"2000.I"
"1205",2e+05,19,0,2000,1,"2000.I"
"1206",2e+05,20,0,2000,1,"2000.I"
"1207",2e+05,21,0,2000,1,"2000.I"
"1208",2e+05,22,0,2000,1,"2000.I"
"1209",2e+05,23,0,2000,1,"2000.I"
"1210",2e+05,24,0,2000,1,"2000.I"
"1211",2e+05,25,0,2000,1,"2000.I"
"1212",2e+05,26,0,2000,1,"2000.I"
"1213",2e+05,27,0,2000,1,"2000.I"
"1214",2e+05,28,0,2000,1,"2000.I"
"1215",2e+05,29,0,2000,1,"2000.I"
"1216",2e+05,30,0,2000,1,"2000.I"
"1217",2e+05,31,0,2000,1,"2000.I"
"1218",2e+05,32,0,2000,1,"2000.I"
"1219",2e+05,33,0,2000,1,"2000.I"
"1220",2e+05,34,0,2000,1,"2000.I"
"1221",2e+05,35,0,2000,1,"2000.I"
"1222",2e+05,36,0,2000,1,"2000.I"
"1223",2e+05,37,0,2000,1,"2000.I"
"1224",2e+05,38,0,2000,1,"2000.I"
"1225",2e+05,39,0,2000,1,"2000.I"
"1226",2e+05,40,0,2000,1,"2000.I"
"1227",2e+05,41,0,2000,1,"2000.I"
"1228",2e+05,42,0,2000,1,"2000.I"
"1229",2e+05,43,0,2000,1,"2000.I"
"1230",2e+05,44,0,2000,1,"2000.I"
"1231",2e+05,45,0,2000,1,"2000.I"
"1232",2e+05,46,0,2000,1,"2000.I"
"1233",2e+05,47,0,2000,1,"2000.I"
"1234",2e+05,48,0,2000,1,"2000.I"
"1235",2e+05,49,0,2000,1,"2000.I"
"1236",2e+05,50,0,2000,1,"2000.I"
"1237",2e+05,51,0,2000,1,"2000.I"
"1238",2e+05,52,0,2000,1,"2000.I"
"1239",2e+05,53,0,2000,1,"2000.I"
